,ap1,ap2,ap3a,ap3b,ap3c,ap4,ap5a,ap5b,ap5c,ap5d,ap5e,ap5f,ap5g,ap5h,ap6,ap7a,ap7b,ap7c,ap7d,ap8a,ap8b,ap8c,ap8d,ap8e,ap8f,ap8g,ap9,ap10,ap11,ap12,ap13,ap14,ap15a,ap15b,ap15c,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26a,ap26b,ap26c,ap26d,ap26e,ap26f,ap26g,ap26h,ap27,ap28,ap29,ap30a,ap30b,ap30c,ap30d,ap30e,ap30f,ap30g,ap30h,ap31a,ap31b,ap31c,ap32a,ap32b,ap32c,ap33a,ap33b,ap33c,ap33d,ap33e,ap33f,ap33g,ap34a,ap34b,ap35a,ap35b,ap35c,ap35d,ap35e,ap35f,ap35g,ap35h,ap35i,ap35j,ap36,ap37a,ap37b,ap37c,ap37d,ap37e,ap37f,ap37g,ap37h,ap38,ap39,ap40,ap41,ap42,ap43,ap44a,ap44b,ap44c,ap44d,ap44e,ap44f,ap45a,ap45b,ap45c,ap45d,ap45e,ap45f,ap45g,ap45h,ap45i,ap46a,ap46b,ap46c,ap47,ap48a,ap48b,ap48c,ap49,cod_provincia,sector,ambito,ldesemp,mdesemp,isocioa,autoconlengua,autoconmatematica,ICSE,iclima
ap38,0.007368355162177501,0.028792271696932475,0.019910444303136456,0.02323691717143674,0.02195469135358678,0.013385478932453258,0.002749162705201882,0.004488177906805832,0.01840296613163376,0.010454133045911041,0.0,0.0030483716612918397,0.0,0.018968593739916204,0.008504353190773646,0.04258015878498019,0.038330158275315225,0.0227673082513316,0.007936584554233066,0.02189934541621154,0.013793435297356823,0.019216361754194236,0.02146364107263049,0.004772834619094237,0.0,0.010437326695751517,0.019391692523404145,0.01828389361697921,0.018492433391385146,0.006782709751601195,0.011421474711018268,0.024508799763129564,0.021831683853165345,0.019115114554823603,0.013050907257857106,0.018703399727428616,0.011837348900000152,0.0229118449221876,0.029946316085223645,0.022833021075873927,0.013840580968014963,0.005375273231225676,0.037050404816351454,0.0206500185143885,0.006912891683921552,0.010487262019019485,0.007691981395669895,0.002006791406508882,0.0,0.01307984461168739,0.01396804673889443,0.007342859278530289,0.021824125111423193,0.026917766682087264,0.08412993972746202,0.06575660880962808,0.02794886243038928,0.022799512961854132,0.020598895172866602,0.023853651658434408,0.026845953684064998,0.0396844386384101,0.024796084806311246,0.028414585218043475,0.0376148343965783,0.030792405732654904,0.043344261823434725,0.023814386239712874,0.019320761675338083,0.02305418928149606,0.08980108558863369,0.07936032410604398,0.08947886437921763,0.08488333594068419,0.06728640406051704,0.05097510944213478,0.08327398361147405,0.08788312289802051,0.0355199871818494,0.02676889928524509,0.02358274848634502,0.039363441173000994,0.04104317276543289,0.04295489751801167,0.04314252952902785,0.05336701010803621,0.037753776597007724,0.03420979494012849,0.040897673334136984,0.05932682379706339,0.0024954565739392066,0.002657662683784709,0.0,0.031924416967527756,0.024382521470921216,0.01861457880839362,0.007286583346092783,0.009685068728953214,1.0,0.41290096590607034,0.2064292196648275,0.063019685336458,0.04415994501021937,0.06964539110810582,0.05022645250838177,0.046230511893316145,0.07937427517356213,0.05497651144965556,0.07194450566397116,0.05351054322131762,0.015755199033916135,0.012192784962438159,0.006871860982737054,0.011077567009040036,0.029212639040600525,0.037287885810391594,0.013305704605028145,0.0,0.010835554886306425,0.017497780276850672,0.01668938255791749,0.05101738796918456,0.014635000275138208,0.027867321021827714,0.049736877920770306,0.02279003843885924,0.0,0.12350038088558672,0.01152345308220901,0.032923279571605624,0.015541244946125373,0.020324657471225412,0.01115672073028638,0.014795904733886492,0.026848432172316503,0.027746373047629988,0.04282958152325516
ap39,0.03994113672007464,0.07890249930798364,0.01586399391671991,0.019815195209480246,0.020195414630926996,0.05455478088540455,0.007445332555514311,0.007394866276183936,0.05578850664368918,0.016740581465417143,0.01816540320326777,0.014672216159870247,0.016001744542091353,0.0,0.048025244408793875,0.015369453108009915,0.007215200440704283,0.0037784113760364452,0.03846258968169929,0.006962777073939808,0.019109016054633155,0.003517588400333832,0.00467447687986961,0.0397607109106803,0.03439674194687009,0.04063476079219251,0.06623099960692698,0.0749838729683153,0.070052769810638,0.04277823227113801,0.01030572093366898,0.020954358419299463,0.04440606671866148,0.02656687701390609,0.060788516203245796,0.07477177046123054,0.04545698879812445,0.01904063559251987,0.06176636108443124,0.043414710025064536,0.03255134807589669,0.053124861317870954,0.07023227240338994,0.05507210569483447,0.009511291088305398,0.011944839248556388,0.022823567802722648,0.027974096637727784,0.012433492500188213,0.04812100067896548,0.02593276312296207,0.0,0.08674947509469984,0.036873137683343424,0.11012902019523593,0.073516784184994,0.029676961317413774,0.020271382280994822,0.021892851897868243,0.023698158247383302,0.037118063969775475,0.052255810671843345,0.03380840439706607,0.027830332779192314,0.042508783846615446,0.035019992801924915,0.06988629906038259,0.022952123477960013,0.01707095126405349,0.04241203524022988,0.11327403594401274,0.07369183102703529,0.11462142799609208,0.0782340077976937,0.07601302246384045,0.044103099300902775,0.12258952423366917,0.1195875656773349,0.05063544602442449,0.01092810885734026,0.011888178899654865,0.03745838136248346,0.038002688900340205,0.04224150722203994,0.029910719000993912,0.06748766543348701,0.038420398472608815,0.037248142389502206,0.04381228670426118,0.10376196176276625,0.018342881611479914,0.017948141268218986,0.00885687860440382,0.0371421738669786,0.03215907463527191,0.047502725877821395,0.024027712842434545,0.0,0.41290096590607034,1.0,0.19197590464787434,0.04101871792284886,0.04707766635745938,0.09987019637139027,0.025801692379450555,0.029997000299841706,0.07400323705017357,0.03667288598265027,0.06323992568749506,0.04320716027562065,0.0254279184504487,0.035995305628646605,0.014742138384117651,0.034080787405621885,0.00562263182239698,0.044308301510081124,0.006422988414945592,0.009607791209876112,0.04719552689173115,0.005039055382170754,0.006509530933765665,0.033505046596140134,0.05860493058868239,0.029645580592885763,0.0386190223093645,0.028937575417392013,0.028582331054116512,0.152900422799475,0.12401560753946315,0.03581504260713577,0.10558931188620936,0.05327090337696911,0.07714138980707187,0.006646078190284311,0.03501520841302206,0.04948318269701794,0.03760007409512563
ap40,0.013742183642269062,0.005743421186627079,0.03210672484385591,0.026906769802885144,0.021949523847562793,0.020413630052252225,0.0016091781604612833,0.0015973950440919895,0.0,0.009576271734123426,0.007674480393478162,0.0037104370674064047,0.0,0.03578231542818559,0.015572165432280176,0.017411034724356473,0.019461795065195475,0.022313703726415647,0.0035999856315631464,0.02454072312433753,0.009853132873288744,0.019720594858364467,0.025650673774152928,0.005609204650260998,0.0,0.017271257082486304,0.025492112848294238,0.030527387489740362,0.02696580284284156,0.004332310430953908,0.019898050469924374,0.030084324671310576,0.02779577067895624,0.029016065729398945,0.01347338697608298,0.01948280282583085,0.012738440819014818,0.0403392631643524,0.02719057182938489,0.03468173978890479,0.021004085549425924,0.012007321272163533,0.019326706183339717,0.02562346667190131,0.013985159450032003,0.003350926585353392,0.0,0.0,0.01305260324401044,0.003707931884562101,0.005211753520653304,0.0028344920537147463,0.0026816533876738084,0.04316615529146703,0.09257600775240037,0.07322679407084354,0.03725078954841774,0.031503751892026505,0.02378844934676006,0.03131765538064551,0.03773806821448607,0.049712944890946784,0.04315594284788662,0.02707762780497249,0.03080306569636951,0.025189375258875414,0.03337694311506801,0.03290773444449356,0.026288972157439215,0.041114392464696774,0.12215960088168885,0.09398385540531917,0.11630703731084394,0.11751851447931513,0.08254290816614358,0.08224792012984224,0.08199713454932588,0.10701387347018688,0.04000389622155296,0.038108893970789204,0.03157498615541752,0.05115870933053425,0.050864173349335316,0.05189385304675382,0.06263347455741453,0.06727920543790036,0.044005653415698426,0.04636461933170345,0.05092738942414708,0.06065047552447964,0.010870433561822164,0.0034456254658624713,0.004625334070355762,0.004076457551318494,0.005983165877273873,0.0059001619719565405,0.004646580689296556,0.022895534159453217,0.2064292196648275,0.19197590464787434,1.0,0.11161863504746232,0.07322629576962211,0.05406187573945992,0.06607317166044471,0.05687062000941942,0.1046155782676746,0.07614106440222919,0.097419658423135,0.06046361012036259,0.025109905009952384,0.008026603368502899,0.020051030471138768,0.0,0.04071433221907315,0.03219263970638529,0.02316124559944978,0.003285530333445495,0.020034424096579642,0.0242846036048171,0.024856390426134255,0.06799782340538979,0.0315533939038276,0.04109337873442542,0.037236014415388874,0.036581615720942984,0.004158626410543814,0.10257121916956825,0.01757647456432182,0.0033224398307473302,0.013298486089597227,0.007623569090800674,0.007572915218793772,0.023590181313378002,0.0240190148629803,0.006445796478826885,0.05600560303214299
ap41,0.03530344377702499,0.04839483246860252,0.03705249057088756,0.03724182329555153,0.03587823631042228,0.04145057731971864,0.009258323926639863,0.00455605342919713,0.07546252851907596,0.010463328694821009,0.04413711879613101,0.03393315455790214,0.032736121755869305,0.07122635948191931,0.026168073658123306,0.02326116888750457,0.03510250852411469,0.027016408583513347,0.04894711116811205,0.024590998002764763,0.05543776430803335,0.0310812432945221,0.04426318776556567,0.036726835467310495,0.010124697525955071,0.07529965371442063,0.08818096043472477,0.06658988130140939,0.05798263188643871,0.0657192603604778,0.057064678619443386,0.03655187931938513,0.019660390508246015,0.03764369221443895,0.02755022442653425,0.03215019896032752,0.0154949447948464,0.04439169435892275,0.05313280373538541,0.04565406437669366,0.04042029130735258,0.06670544840734369,0.027994128849305716,0.037019022179692475,0.0036047938297782307,0.042101964832474914,0.0558471011305699,0.0585695047602867,0.033259814668279,0.06958760890362077,0.002282814419329778,0.026979286139855615,0.07177684017518307,0.04891411396816969,0.06999234221926925,0.0723174069094218,0.06753935551936134,0.045574162664593104,0.058053946403048444,0.06697628133347053,0.047422389258471344,0.03242104368264122,0.05863564768184492,0.04648179574556741,0.044585112931459406,0.044301753039204896,0.025657557442859247,0.07506574339214667,0.0706134090164648,0.04406964989428619,0.10678269158607846,0.07904098621687805,0.07875179077299597,0.09746075729122063,0.07198331114567807,0.1041938648527597,0.037049314097698384,0.05347757181590024,0.0398192625088914,0.05743362597365745,0.0553797391724693,0.054409345423885064,0.05631198110770851,0.06860997884546678,0.06812805493611516,0.06000212300019751,0.05688642512898188,0.060891207400926496,0.05714665214711141,0.030879625444637203,0.010917128716787928,0.006796496136700056,0.02341983083076887,0.0,0.00461581137685362,0.017607760145862503,0.014089084341399577,0.017088612662961928,0.063019685336458,0.04101871792284886,0.11161863504746232,1.0,0.4985033497684519,0.1101645689253777,0.08125884495232924,0.05597165276573069,0.10150324915649621,0.08974374132006527,0.10055722152497487,0.08391741659852996,0.00875925783657802,0.01827243224779432,0.03897046491847735,0.06251215864424,0.045934929549571,0.00531187837842351,0.037193898171778005,0.023520180430611354,0.0347938685659687,0.05062044276476589,0.030701796530139183,0.0650907134448878,0.05999865164424618,0.06727740229986023,0.05268351772453503,0.06488991095179952,0.028893266300116096,0.14468572680694927,0.064893866193657,0.005079094958468061,0.10074174709305384,0.07885131912135376,0.04703237137802171,0.05319301647561399,0.033227023859782684,0.03506363171785057,0.06051626860175876
ap42,0.009215301833257443,0.05804287174675855,0.031246675661726623,0.033631046432335464,0.029427954974603102,0.01223705119250732,0.0,0.0,0.019549182868337078,0.0029378989673233187,0.011124484471066837,0.009858047809495046,0.001910285105681243,0.03458884507867224,0.010377270462250046,0.0028919051521212177,0.0010063229632161772,0.004191290862679256,0.0,0.0038371019496075192,0.010234459170527928,0.00849005950923464,0.014925528800780402,0.007840080375582481,0.023072986720218774,0.013862209122453279,0.06747425182220457,0.047111179090247673,0.03960474716651913,0.04098214758007361,0.013415189645068501,0.03637395761278372,0.033867845350548764,0.06022475786172102,0.020297646040344067,0.007991912073972877,0.011995379677603698,0.023304481203387916,0.037913298651411645,0.02286571777082587,0.01026405509198912,0.02401451931559732,0.02502280121839987,0.05030936945624274,0.017464546155957408,0.025143150355845082,0.0027880434239738374,0.0030603358198881907,0.001187732409661713,0.006260951007842932,0.0,0.017821279016376142,0.017447133099981162,0.023987628494357822,0.11282256195363469,0.06312515322452723,0.07286236403385642,0.06737078605158023,0.060768595304524636,0.06972975661495533,0.1045660033123342,0.04879583097092741,0.09125275749527782,0.06100751803395316,0.057528908660204416,0.05527200416939789,0.0721948624434589,0.08992828794696978,0.08546503564247347,0.10030523614504717,0.09908104910278238,0.04537040439859128,0.07468614819987716,0.08168804942173613,0.06623970878240994,0.052567996938788226,0.046845954980466994,0.08705923704985209,0.07313634203189981,0.03174091389592708,0.04169720861605519,0.044065594995582553,0.05070874070280693,0.04775711549569856,0.05981051595347716,0.0616806331007108,0.03738437321129326,0.03685992426572271,0.04031630996170838,0.015057422773528666,0.007370668299388338,0.019553172349109676,0.031151826452236683,0.01115816453414786,0.0012319957290598562,0.00736399400176001,0.02043903051822347,0.0,0.04415994501021937,0.04707766635745938,0.07322629576962211,0.4985033497684519,1.0,0.09856675318864923,0.04621375985076005,0.049529942914448656,0.08314421211889945,0.048511630093507146,0.08880215869318724,0.059600529693886885,0.006498903801508458,0.03249275699971377,0.01086810930841688,0.06604898874622933,0.01733431437690864,0.003352027347882712,0.0381843022698832,0.029812908160797496,0.004212066549855092,0.014942041263461906,0.017992120868649514,0.08090592599725871,0.056834011601377736,0.06431923745192634,0.05435288305912963,0.05461923271230508,0.007483317253008679,0.12015982725339414,0.019522010219715526,0.027777644132930563,0.034376002363849044,0.01730951450143531,0.014990593203285352,0.07500301078843856,0.04828748974979397,0.024530232964699035,0.05467519908223785
ap43,0.04464974048684476,0.04156887352766365,0.029506439410594897,0.03594023557470624,0.03431170910042534,0.058623325171644196,0.01060659500683876,0.007089631887205137,0.07195893353953672,0.02480897928200826,0.036900206512393674,0.023743317217625015,0.04437347169030962,0.04125867270885771,0.046758765605038444,0.018831290481226018,0.02183282494504348,0.014191441108542546,0.0640087399269845,0.010622795758548085,0.05720443541816131,0.015647230048851466,0.026867133708530066,0.06814617848790559,0.07170541542800551,0.08079347676132576,0.0853096994173779,0.08992056807667181,0.08219666408355965,0.06908765456195848,0.029792423387835647,0.015360750350032237,0.02652173108533993,0.03265268060055356,0.028948974704707094,0.051038270995254965,0.04033701658621509,0.030886521315806423,0.06992382765667388,0.04347950417852539,0.042131489153207004,0.07903560461109982,0.03270303396245065,0.05969076196565215,0.022276149543095168,0.03219320612054747,0.05703387101062593,0.055474572473442126,0.01702647940673107,0.07108196639310628,0.032446985065573516,0.0241670938579416,0.07297637296422917,0.03766713220714575,0.0714448152023602,0.030130702157427792,0.052676243448170845,0.030237962918857334,0.05759914491776257,0.04605364894185554,0.028056004045693604,0.016900764528025226,0.04724890876362861,0.021572917407862036,0.024995139612956203,0.03445518867804962,0.03392198873821032,0.05289766877940145,0.05196931733279554,0.025712816763569308,0.07098428554303211,0.01858282045162669,0.03680410595949872,0.040213963062307526,0.04434688458632365,0.028347475298198425,0.0633495818603251,0.06485191777931212,0.022606689762199813,0.01392449100643286,0.0090628499575228,0.02729617943938061,0.021773004443215196,0.018307667010670138,0.01835198993553117,0.03239106924609451,0.018986297161609964,0.018895957811381453,0.019263758611928486,0.08051988433943796,0.012230795244419496,0.024730828102647165,0.026208840016265802,0.0015185594570903066,0.0024468702625540357,0.02789419743285403,0.020853469393010842,0.016203827905389896,0.06964539110810582,0.09987019637139027,0.05406187573945992,0.1101645689253777,0.09856675318864923,1.0,0.023688482568404123,0.025982895396364898,0.050467422900001786,0.02068214134669855,0.014552639704614312,0.029778728903070047,0.026620783662124985,0.025673787512416356,0.018327363165203857,0.051376850532382744,0.03656125396181487,0.007311857471066353,0.03520619343651908,0.01955762820273119,0.061132893854203334,0.03650105375458652,0.020217416418622507,0.034709477490026765,0.05665328015881792,0.046308888574151774,0.03857550470569068,0.04495573010197765,0.03687519586293642,0.20373123099904494,0.32113604636406107,0.015534962314799903,0.09695392278413076,0.08368914965132766,0.08346744472152931,0.03638697161977064,0.018643019692051673,0.035898610095359655,0.009207260384692805
ap44a,0.06323258953716322,0.024696311053441833,0.027838892741877563,0.030657252028183694,0.03407917273331771,0.07362293714755645,0.00558749088292171,0.004203492699043451,0.06068519491712199,0.017506628178212042,0.049041579670006864,0.04321918057443108,0.04790602559800042,0.041792620375227615,0.05584094756102296,0.024069638207981803,0.03814007524465434,0.03429523458163848,0.060460504627338506,0.029572080961881027,0.05939145306770542,0.030145564727775385,0.04071079808650911,0.04147111548950142,0.04363529583015032,0.0739011745532093,0.0892276850258647,0.08379422045518295,0.08122945426384218,0.07393265848906687,0.04952096641347207,0.04421303048801361,0.06088189201129631,0.0592646631726946,0.04943465878041915,0.055634081645231585,0.048247793672489776,0.035920689032676624,0.06404629701500611,0.05619222065411994,0.05694588046837953,0.05717430809948283,0.045618857983259216,0.06615574131922643,0.01094212777612308,0.02474563421266723,0.05922318946909963,0.05767048238203719,0.0357841555553446,0.06964417376453536,0.008677301587237571,0.034211464883571505,0.0525350813825951,0.06265388026592462,0.03799877306113276,0.09660411975402067,0.05983328678772242,0.03729162497467383,0.06003609742310279,0.07421795202355987,0.03240681979660593,0.04069246654198541,0.03336383558087105,0.06641593886906093,0.059363420992915174,0.05779229596027534,0.023810735356830138,0.05842823578864872,0.054026872357831955,0.029677378412956684,0.04257297981362109,0.059413391210182735,0.03459649428229088,0.04729438575778342,0.028132940726011066,0.05456563627423921,0.016283323358622676,0.025445396920627156,0.03646806134599947,0.10443862499562637,0.08987693163597962,0.09537480713120577,0.09813928552133401,0.0953223252800638,0.11697278208958929,0.1260448653157255,0.09749437818784386,0.07380179463123043,0.08733724045510818,0.042797726485284904,0.04128509982621591,0.0317635501977725,0.0281704093366029,0.03148839472584181,0.043137897529751626,0.025934978857110404,0.03481810260088775,0.04376095481413322,0.05022645250838177,0.025801692379450555,0.06607317166044471,0.08125884495232924,0.04621375985076005,0.023688482568404123,1.0,0.24763743365061083,0.26715024877674093,0.173502415731017,0.2071823398511971,0.19180230992173067,0.01707242608220287,0.013106960430481108,0.02899793163318969,0.01840765393230306,0.04718522888179628,0.017762388439912916,0.008368804777385615,0.005211069900248855,0.028954645569960285,0.0378574612699941,0.038017484549611735,0.07219761541186155,0.06146956863533505,0.06339743836375378,0.08776641572779506,0.059095956090140025,0.07113552046598452,0.12461294982029283,0.08747791960388909,0.03353946787217198,0.12804524771082587,0.13846783025561296,0.09350618952725682,0.04672211434332703,0.04589259473759449,0.049418904438158696,0.10918316982092818
ap44b,0.030142035757089763,0.04168157855060474,0.014849410565067878,0.01999779851640976,0.019244632535466367,0.023733055373954058,0.0,0.0,0.029174017852722497,0.005430829345998471,0.03340294529737895,0.04136165849037441,0.024523883813131957,0.024209503214366084,0.03340727765267261,0.009527826804591452,0.013041966767983628,0.013833963927281631,0.009032427034565244,0.01160102094087246,0.022735327844495196,0.010801479907922787,0.014056799553411863,0.001905859436668646,0.00357444014479213,0.023294771459114665,0.054313618035250213,0.04341307315566618,0.048706795969580476,0.03387261880856931,0.017787108559619867,0.03410273085104296,0.030815681052350812,0.017079786386052,0.011492970364090214,0.02826546027538227,0.0221551321701114,0.01696368189246036,0.02185550668064937,0.025360898328290565,0.03194686909600161,0.0475954124769679,0.03163503243583526,0.03035116253064042,0.013937509713057064,0.013132561726709858,0.03029067817943487,0.026589416735185244,0.03974741250345105,0.03011933550628564,0.00964833655410659,0.021641194746828303,0.030613936582205382,0.03461721027886108,0.058217371433799764,0.07869904638295512,0.04362464349722766,0.031959330789758295,0.04522392947460114,0.0553958380312418,0.05724804539414404,0.026765602875856363,0.04287148620614725,0.04813354912257293,0.05352355254298605,0.05873281949182288,0.04343435798005637,0.05410952374762269,0.05394535688251749,0.036358637666406506,0.04599803815572447,0.0505405088511859,0.036139251196682376,0.05013175978428545,0.023394735851217225,0.03319036541017028,0.01195388650574362,0.05438370337659063,0.033488708591980984,0.07338522900290988,0.07268361911026038,0.07955911100809888,0.08086213834999408,0.06483545977579111,0.09432050181410354,0.10127593362699373,0.08136440289751601,0.06130380616109667,0.06479882780006632,0.04306138984079486,0.043501949561954856,0.021544814004789383,0.012680596812314855,0.012324298315234945,0.015800391435835354,0.02182725451100963,0.022532144377010798,0.034974854255120126,0.046230511893316145,0.029997000299841706,0.05687062000941942,0.05597165276573069,0.049529942914448656,0.025982895396364898,0.24763743365061083,1.0,0.25266630101579535,0.11405510227023302,0.1783437098959601,0.3016736104691936,0.007948771172314673,0.029133352370132638,0.0,0.030646335396178007,0.009527688919633211,0.0032580937965878904,0.00864010121646723,0.013599475035522706,0.0160755362082362,0.013635721741731574,0.019191219627273753,0.0518127835701812,0.059777946241608766,0.04399105046435926,0.06453761438464657,0.0350806942478754,0.02674676100888771,0.0815402739535763,0.015708085510504868,0.03529390365372389,0.07980251144278767,0.081084856626976,0.0453203902311538,0.03940520148784725,0.0407990060223968,0.005070264565096942,0.09191677586487183
ap44c,0.01259021507774351,0.06374959469849022,0.04768939881201849,0.04519241124680335,0.039761093702924785,0.02918519796386069,0.011037479734131102,0.011008624523061122,0.003827215470842977,0.01370307533009447,0.017663633932010883,0.01737069270510898,0.017162907276313148,0.05694588720787972,0.020018525231550666,0.02641811501849465,0.02418003600816152,0.04090410053545571,0.01744794309625303,0.0426615074199821,0.028953436356533503,0.03232645490785949,0.037517076612769734,0.005465655868586074,0.007316893089914576,0.029485564954089886,0.035924571425192994,0.04150998160325596,0.035224428226709396,0.03152808609999359,0.02951110165409862,0.06453263012729132,0.020181364937349393,0.028306495527483648,0.02949675545426698,0.01781555035844672,0.023053070698910653,0.051394705077365516,0.0394419657476737,0.042418624066301744,0.02778295998956789,0.032907390011110864,0.0517538509761291,0.04080601235469823,0.0,0.0,0.020483468969710206,0.008804277283556568,0.014330676233614907,0.01040697786020854,0.0,0.0009748730947515978,0.02673956596369222,0.07748601257878014,0.1423834964018503,0.1560231118414967,0.04914549298572392,0.03659820262507174,0.042187687124293397,0.05731796570907557,0.08881791362893919,0.09016123584652486,0.0617448560979754,0.05398800491823872,0.05917156320669419,0.06313996707889301,0.07346715911864263,0.060282699049045145,0.06205761038209009,0.06880897851615606,0.11067745240120146,0.09561532022493785,0.08609400650156732,0.09204439159513246,0.06782463931151089,0.09445182120600804,0.05697741156725561,0.14032687698292942,0.055653049884989265,0.09494011933458105,0.0942310592088601,0.12636186142175784,0.1319646110819348,0.12456433160634892,0.1581751723740115,0.162103391747294,0.122538830531389,0.10349803421736394,0.1072817609416821,0.06501457131381311,0.03483911188194921,0.0,0.015672614529312442,0.0009792261231494574,0.01093577670534402,0.0071710914554748584,0.021363555820966874,0.03956696084860603,0.07937427517356213,0.07400323705017357,0.1046155782676746,0.10150324915649621,0.08314421211889945,0.050467422900001786,0.26715024877674093,0.25266630101579535,1.0,0.2620048086878875,0.3142628274336797,0.26386818013631497,0.044989073729140974,0.04524780208374564,0.025705909613901855,0.004423576763786282,0.04958804708615667,0.017847093995776685,0.0,0.001269760684700057,0.006883228041062274,0.035290286096344374,0.036592222439232186,0.08356806314457466,0.05699958523755041,0.06918332201281574,0.06893679080298032,0.07074106956575463,0.03579034808533411,0.05235495586504512,0.010569276635894574,0.03084698619947891,0.024878582864605005,0.035729167999739124,0.007616814245379443,0.03543576958990913,0.05163287701240025,0.01912804344952448,0.14331257548118917
ap44d,0.04527093111227559,0.005325684465067253,0.051252171084742365,0.045540481872255394,0.03977392805431254,0.06277709105580444,0.007959738478657302,0.0,0.03632689958150201,0.005852415819923944,0.03121753827710997,0.022590198667635862,0.0324854443394099,0.06026384755040394,0.0355725268662296,0.05032297759621121,0.0603716428442959,0.05141413072874983,0.058342042330273694,0.04875574505621355,0.059610920680233354,0.052684020183085045,0.05462855972609472,0.04443185163720427,0.029811877117079343,0.06871598760345801,0.07330402947420896,0.07714486480604923,0.06734013382790813,0.04858043784381072,0.05925706687149844,0.0519300561899207,0.037416826852779465,0.05663705102586151,0.06315669302202434,0.0462893323792479,0.04664899076987057,0.057126295509601695,0.06778667375905754,0.06851292499906994,0.046790220555681925,0.027127817734693426,0.042720089393118776,0.060961056676667076,0.002153858756854885,0.008356621401057,0.05132362284963299,0.04162705892040922,0.024602184704876885,0.05716980605540261,0.012004143733017785,0.007860122928753864,0.046418554815547734,0.088783271413586,0.04577570714036551,0.09933039397219859,0.0642357003847448,0.044710967112042845,0.042094489957389146,0.0707789126546215,0.046964624439314366,0.057245696382688636,0.03737921096736275,0.054356180482754396,0.04673073199574785,0.04013591369481335,0.026880458584032176,0.06255907399892105,0.05165756345915729,0.03706208798384152,0.055291585545600506,0.07562810190810339,0.04797031806818808,0.054611866521366265,0.04074505661353014,0.08773832837843941,0.025508346391283254,0.04727991137040479,0.02724082953115333,0.09497046178774553,0.08228179548289472,0.08109748651408612,0.08185741668574535,0.09855685284914016,0.11087402830515398,0.10989943412830963,0.09114945229704026,0.094405009233223,0.08764710530147127,0.023951475144021663,0.019121563416579276,0.005261834660922494,0.0,0.007538046967872136,0.008900442744396352,0.007162053925316352,0.005861499722732774,0.02245491219941,0.05497651144965556,0.03667288598265027,0.07614106440222919,0.08974374132006527,0.048511630093507146,0.02068214134669855,0.173502415731017,0.11405510227023302,0.2620048086878875,1.0,0.20826350247613368,0.1910683035475563,0.019708295135634574,0.015901797846471458,0.0581327110771112,0.015591566414468034,0.05710563937056129,0.010001448433646564,0.011349948852555825,0.0,0.008880478221870288,0.05549274930084625,0.03436967137549805,0.06888141399668625,0.05367931329942276,0.07834789510608982,0.06717003935942241,0.07908237062175838,0.054680950711055235,0.07734547930757524,0.06803210842591521,0.0338802296424781,0.0941851173720675,0.092578439003296,0.07244945158647699,0.04084322652429653,0.041978373465680424,0.06102996668372534,0.09235096532563497
